totalQtyOwned,name,printNumber,finish,variant,expansion,game,condition,language,price
2,Cat-Owl,212,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.07
1,Cruel Administrator,213,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.06
1,Dai Li Agents,214,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.09
1,Dragonfly Swarm,215,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.16
3,Earth Kingdom Soldier,216,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.03
1,Earth Kingdom Soldier,216,Foil,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.03
2,Earth Rumble Wrestlers,218,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.04
1,Earth Rumble Wrestlers,218,Foil,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.04
3,Earth Village Ruffians,219,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.02
1,Foggy Swamp Spirit Keeper,222,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.10
2,Guru Pathik,223,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.06
1,"Hama, the Bloodbender",224,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.09
1,"Hei Bai, Spirit of Balance",225,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.04
1,Hermitic Herbalist,226,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.14
1,"Jet, Freedom Fighter",229,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.05
1,"Long Feng, Grand Secretariat",233,Foil,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.07
1,"Long Feng, Grand Secretariat",233,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.07
3,Messenger Hawk,234,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.04
3,Platypus-Bear,236,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.02
3,Pretending Poxbearers,237,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.08
1,"Professor Zei, Anthropologist",238,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.05
1,Sandbender Scavengers,239,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.23
1,"Suki, Kyoshi Warrior",243,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.08
1,Sun Warriors,244,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.05
1,Uncle Iroh,248,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.13
3,Vindictive Warden,249,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.06
3,Wandering Musicians,250,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.04
2,White Lotus Reinforcements,251,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.14
1,"Zhao, Ruthless Admiral",252,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.12
3,Barrels of Blasting Jelly,254,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.08
2,Bender's Waterskin,255,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.47
1,Bender's Waterskin,255,Foil,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.47
1,Fire Nation Warship,256,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.08
3,Kyoshi Battle Fan,257,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.16
1,Meteor Sword,258,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.16
1,Trusty Boomerang,260,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.15
1,Boiling Rock Prison,267,Foil,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.11
1,Boiling Rock Prison,267,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.11
2,Foggy Bottom Swamp,269,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.07
1,Kyoshi Village,271,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.07
2,Meditation Pools,272,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.10
1,Meditation Pools,272,Foil,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.10
1,Misty Palms Oasis,273,Foil,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.12
2,Misty Palms Oasis,273,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.12
1,North Pole Gates,274,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.16
2,Omashu City,275,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.10
1,Rumble Arena,277,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.11
1,Serpent's Pass,279,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.06
1,Serpent's Pass,279,Foil,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.06
1,Sun-Blessed Peak,280,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.06
1,White Lotus Hideout,281,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.18
1,Combustion Technique,301,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.36
1,Sozin's Comet,309,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,10.87
1,Firebender Ascension,312,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,1.57
1,Aang's Iceberg,336,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,1.08
1,"Aang, at the Crossroads",346,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,3.36
1,Fire Lord Zuko,360,Foil,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,290.00
1,"Toph, the First Metalbender",362,Foil,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,375.00
1,"Hakoda, Selfless Commander",366,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.87
1,Boiling Rock Rioter,372,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.54
1,"Zhao, the Moon Slayer",376,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,1.03
1,Elemental Teachings,378,Standard,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,1.00
1,Firebending Student,393,Foil,,Avatar: The Last Airbender,Magic: The Gathering,NM,en,0.85
1,"Moku, Meandering Drummer",122,Standard,,Avatar: The Last Airbender Eternal,Magic: The Gathering,NM,en,0.24
1,Reckless Blaze,124,Standard,,Avatar: The Last Airbender Eternal,Magic: The Gathering,NM,en,0.62
1,Diresight,162,Standard,,Avatar: The Last Airbender Eternal,Magic: The Gathering,NM,en,0.33
1,Loyal Fire Sage,242,Standard,,Avatar: The Last Airbender Eternal,Magic: The Gathering,NM,en,0.13
3,Path to Redemption,271,Standard,,Avatar: The Last Airbender Eternal,Magic: The Gathering,NM,en,0.22
3,Razor Rings,272,Standard,,Avatar: The Last Airbender Eternal,Magic: The Gathering,NM,en,0.10
1,Sol Ring,59,Standard,,Teenage Mutant Ninja Turtles Eternal,Magic: The Gathering,NM,en,1.91
5,Action News Crew,1,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.03
1,Action News Crew,1,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.03
1,"Agent Bishop, Man in Black",2,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.26
9,"April O'Neil, Kunoichi Trainee",3,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.08
1,"April O'Neil, Kunoichi Trainee",3,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.08
1,Dimensional Exile,4,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.18
1,Dimensional Exile,4,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.18
1,East Wind Avatar,5,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
3,East Wind Avatar,5,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
2,Featherbrained Filcher,6,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.07
5,Grounded for Life,7,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.03
1,Grounded for Life,7,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.03
5,Hamato Guardian Stance,8,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
3,High-Flying Ace,9,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
3,"Koya, Death from Above",11,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
1,The Last Ronin's Technique,12,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.12
1,Leader's Talent,13,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.50
6,"Leonardo, Big Brother",14,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.15
2,"Leonardo, Leader in Blue",16,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.08
3,"Lita, Little Orphan Amphibian",19,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.13
4,Mighty Mutanimals,21,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.09
1,Quintessential Katana,23,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.07
1,"Sally Pride, Lioness Leader",24,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.31
1,Turtles Forever,27,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.31
5,Uneasy Alliance,28,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.03
2,"April, Reporter of the Weird",30,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
2,Bespoke Bō,31,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.08
1,Bespoke Bō,31,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.08
4,Buzz Bots,32,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.07
1,Crustacean Commando,33,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.07
4,Crustacean Commando,33,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.07
1,Does Machines,34,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.66
1,"Donatello, Mutant Mechanic",36,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,2.21
4,"Donatello, Turtle Techie",37,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.04
1,"Donatello, Turtle Techie",37,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.04
1,Fugitive Droid,40,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.14
1,Metalhead,44,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
4,Mind Transfer Protocol,45,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.03
1,Mind Transfer Protocol,45,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.03
2,Ooze Spill,48,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.08
1,"Ray Fillet, Man Ray",49,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.08
1,"Ray Fillet, Man Ray",49,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.08
4,Retro-Mutation,51,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.04
3,Return to the Sewers,52,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.04
1,Return to the Sewers,52,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.04
4,Sewer-veillance Cam,53,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.26
5,"Stockman, Mad Fly-entist",54,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.04
1,Utrom Scientists,56,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.03
4,Utrom Scientists,56,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.03
4,Anchovy & Banana Pizza,57,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.10
1,Anchovy & Banana Pizza,57,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.10
7,"Bebop, Warthog Warrior",59,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
1,"Bebop, Warthog Warrior",59,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
2,Death in the Family,61,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.08
3,Dream Beavers,62,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.17
1,Dream Beavers,62,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.17
6,Foot Mystic,63,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.04
5,Insectoid Exterminator,64,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
2,"Lord Dregg, Insect Invader",65,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.08
5,"Oroku Saki, Shredder Rising",68,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.13
1,"Oroku Saki, Shredder Rising",68,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.13
5,Pain 101,69,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
1,Paramecia Coloniex,70,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.09
1,"Rat King, Verminister",71,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.72
1,"Savanti Romero, Time's Exile",72,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.22
1,"Shark Shredder, Killer Clone",73,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.39
2,Shredder's Armor,75,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.12
3,Shredder's Revenge,76,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
2,"Splinter, Hamato Yoshi",79,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.14
5,Squirrelanoids,81,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
3,Stomped by the Foot,82,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
5,Tunnel Rats,84,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
4,Bot Bashing Time,85,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.03
2,"Casey Jones, Jury-Rig Justiciar",87,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.07
1,Cool but Rude,89,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,6.22
2,"General Traag, Heart of Stone",90,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
1,Hard-Won Jitte,91,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.12
1,Improvised Arsenal,92,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.47
4,Manhole Missile,94,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
1,Manhole Missile,94,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
4,Mouser Attack!,95,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.04
3,Mouser Foundry,96,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
6,Mutant Town Musicians,97,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.03
4,Null Group Biological Assets,98,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
1,Null Group Biological Assets,98,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
1,"Old Hob, Alleycat Blues",99,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.17
4,Purple Dragon Punks,100,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.04
1,Purple Dragon Punks,100,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.04
4,"Raphael, Tough Turtle",104,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.10
1,"Raphael, Tough Turtle",104,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.10
4,Rock Soldiers,107,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.02
1,"Slash, Reptile Rampager",108,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,1.04
2,Spicy Oatmeal Pizza,109,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
2,"Wingnut, Bat on the Belfry",110,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
4,"Zog, Triceraton Castaway",111,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.04
2,Courier of Comestibles,112,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.07
6,Cowabunga!,113,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.03
1,Cowabunga!,113,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.03
5,Frog Butler,114,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.09
1,Frog Butler,114,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.09
1,Groundchuck & Dirtbag,115,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.36
5,Guac & Marshmallow Pizza,116,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.11
6,"Michelangelo, Game Master",118,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.04
2,"Michelangelo, Mutant BFF",120,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.11
2,Michelangelo's Technique,122,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.32
1,"Mona Lisa, Science Geek",123,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.14
2,"Mona Lisa, Science Geek",123,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.14
4,Mutant Chain Reaction,125,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.07
1,Mutant Chain Reaction,125,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.07
3,Novel Nunchaku,127,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.09
1,Novel Nunchaku,127,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.09
1,Party Dude,128,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.59
6,Primordial Pachyderm,129,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.09
3,Ragamuffin Raptor,130,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
5,"Rocksteady, Crash Courser",131,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
1,Saved by the Shell,132,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.10
1,Saved by the Shell,132,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.10
6,Tenderize,133,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
1,Tenderize,133,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
2,"Venus, Torn Between Worlds",136,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.13
4,West Wind Avatar,137,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.02
5,Zoo Escapees,138,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
1,Zoo Escapees,138,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
3,Baxter Stockman,139,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
3,Brilliance Unleashed,141,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.07
5,EPF Point Squad,145,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.04
4,Foot Elite,146,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.03
4,Foot Ninjas,147,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.04
3,Genghis Frog,148,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.08
1,Go Ninja Go,149,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.11
4,Ice Cream Kitty,150,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.11
1,"Karai, Future of the Foot",151,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.13
2,"Karai, Future of the Foot",151,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.13
1,Karai's Technique,152,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.10
2,Lessons from Life,155,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.20
3,Mechanized Ninja Cavalry,156,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
1,Mechanized Ninja Cavalry,156,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
4,Mouser Mark III,159,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.04
1,The Neutrinos,160,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.11
2,The Neutrinos,160,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.11
4,Nobody,161,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
1,North Wind Avatar,162,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,2.58
1,"Pizza Face, Gastromancer",163,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.10
1,"Pizza Face, Gastromancer",163,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.10
9,Punk Frogs,164,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
2,Punk Frogs,164,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
4,Putrid Pals,165,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.07
4,Slithering Cryptid,168,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
1,Tainted Treats,170,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.10
1,Everything Pizza,173,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.07
2,Henchbots,174,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
5,Omni-Cheese Pizza,176,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.08
2,Skateboard,178,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.33
2,Turtle Blimp,180,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.06
4,Dimension X,183,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.07
3,Escape Tunnel,184,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.09
1,Escape Tunnel,184,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.09
3,Foot Headquarters,185,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.09
1,Foot Headquarters,185,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.09
4,Illegitimate Business,186,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.10
1,Mutant Town,187,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.11
3,Mutant Town,187,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.11
1,Northampton Farm,188,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.29
1,TCRI Building,189,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
2,TCRI Building,189,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.05
3,Turtle Lair,190,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.10
3,"Donatello, Way with Machines",197,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.15
1,"Raphael, Most Attitude",199,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.16
5,"Jennika, Bad Apple Big Sister",203,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.07
1,"Don & Raph, Hard Science",205,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.86
1,"Shredder, Unrelenting",210,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.14
2,"Shredder, Unrelenting",210,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.14
2,"Michelangelo, Weirdness to 11",214,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,6.34
1,Leonardo's Technique,224,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.76
1,Triceraton Commander,226,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,3.37
1,"April O'Neil, Hacktivist",227,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.45
1,Donatello's Technique,228,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.20
1,Kitsune's Technique,229,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,1.78
2,Kitsune's Technique,229,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,1.78
1,"Krang, Master Mind",230,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,3.07
1,Mondo Gecko,231,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,1.32
3,Shredder's Technique,232,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,0.24
1,Splinter's Technique,233,Foil,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,3.28
1,Broadcast Takeover,234,Standard,,Teenage Mutant Ninja Turtles,Magic: The Gathering,NM,en,1.56
